correction_count,coverage_ratio,hallucination_suspected,issues,manifest_artifact_count,manifest_hash_mismatches,manifest_missing_artifacts,manifest_raw_hash_mismatches,package_ok,paragraph_count,paragraph_max_chars,paragraph_median_chars,paragraph_min_chars,path,quality_flags,quality_score,quality_state,repetition_detected,segment_bad_rows,segment_count,segment_count_reported,segment_empty_text,segment_overlaps,segment_total_duration,transcript_chars,transcript_segment_char_ratio,transcript_segment_token_jaccard,transcript_words,video_id,warnings
0,0.9099491648511255,False,,5,0,0,0,True,1,1758,1758,1758,scripts/ingestion/corpus/YtkxNkrfJWg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,125.29999999999998,1758,1.0,1.0,395,YtkxNkrfJWg,most_paragraphs_outside_300_500_chars
1,0.9966316406106981,False,,5,0,0,0,True,8,480,408.0,102,scripts/ingestion/corpus/YxglvjuoMZI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,47,47,0,0,272.21,3004,1.0,1.0,505,YxglvjuoMZI,
9,0.9789368770764119,False,,5,0,0,0,True,10,605,405.0,265,scripts/ingestion/corpus/Z7w7soyXmHs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,49,49,0,0,294.65999999999997,4266,1.0,1.0,779,Z7w7soyXmHs,
1,1.0,False,,5,0,0,0,True,5,668,492,367,scripts/ingestion/corpus/ZD1nQPtpojM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,32,32,0,0,162.2,2578,1.0,1.0,462,ZD1nQPtpojM,
1,0.9927205932376353,False,,5,0,0,0,True,1,2150,2150,2150,scripts/ingestion/corpus/ZGvKY4mPfIc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,23,23,0,0,145.92000000000002,2150,1.0,1.0,375,ZGvKY4mPfIc,most_paragraphs_outside_300_500_chars
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/ZVraDQJ_I_Y,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,ZVraDQJ_I_Y,
0,0.9912585185656965,False,,5,0,0,0,True,3,812,709,699,scripts/ingestion/corpus/ZaZOJ6gazYM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,622.55,2224,1.0,1.0,383,ZaZOJ6gazYM,most_paragraphs_outside_300_500_chars
1,0.8259798432250839,False,,5,0,0,0,True,2,393,388.0,383,scripts/ingestion/corpus/_-P-9fe5U_4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,13,13,0,0,73.75999999999999,778,1.0,1.0,152,_-P-9fe5U_4,
6,0.946428677744503,True,,5,0,0,0,True,54,784,397.5,88,scripts/ingestion/corpus/_GEMrEWCiXw,"[""repetition_loop_detected: 'when you are in that' (count=10)""]",0.45,needs_review,True,0,505,505,0,0,1589.6499999999996,22070,1.0,1.0,4038,_GEMrEWCiXw,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/_KQTdkGrw6A,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,_KQTdkGrw6A,
1,0.9844550878077472,True,,5,0,0,0,True,6,457,403.0,275,scripts/ingestion/corpus/_KtWOkUsy1w,"[""repetition_loop_detected: 'you became a Deeksha giver' (count=4)""]",0.45,needs_review,True,0,37,37,0,0,234.32,2375,1.0,1.0,434,_KtWOkUsy1w,
3,0.9817615346915914,False,,5,0,0,0,True,9,738,392,279,scripts/ingestion/corpus/_X5jRvqxEEo,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,63,63,0,0,280.45000000000005,3835,1.0,1.0,687,_X5jRvqxEEo,
0,0.9995143797550315,False,,5,0,0,0,True,11,460,404,17,scripts/ingestion/corpus/_XDcXdBDZ0c,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,86,86,0,0,555.72,4082,1.0,1.0,731,_XDcXdBDZ0c,
2,0.8417182015711182,False,,5,0,0,0,True,1,769,769,769,scripts/ingestion/corpus/_fi53IYfitg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,50.36,769,1.0,1.0,137,_fi53IYfitg,most_paragraphs_outside_300_500_chars
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/_laoTHp0JWw,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,_laoTHp0JWw,
0,0.970357941834452,False,,5,0,0,0,True,4,1456,520.5,376,scripts/ingestion/corpus/_xRxSiooRnE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,32,32,0,0,208.20000000000002,2879,1.0,1.0,556,_xRxSiooRnE,
0,1.0,False,,5,0,0,0,True,9,437,379,355,scripts/ingestion/corpus/a3sAeqXrCYI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,55,55,0,0,326.43,3501,1.0,1.0,624,a3sAeqXrCYI,
0,0.9475817724350011,False,,5,0,0,0,True,9,468,385,78,scripts/ingestion/corpus/a78n3v1aDMg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,74,74,0,0,203.36999999999995,3319,1.0,1.0,592,a78n3v1aDMg,
6,0.8833816802409907,True,,5,0,0,0,True,9,554,386,356,scripts/ingestion/corpus/aDQhPZUnDqA,"[""repetition_loop_detected: 'walk around the fire, the' (count=5)""]",0.45,needs_review,True,0,63,63,0,0,316.71,3855,1.0,1.0,696,aDQhPZUnDqA,
0,0.999724868452729,False,,5,0,0,0,True,8,443,386.5,92,scripts/ingestion/corpus/aIEw-1E9ays,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,74,74,0,0,290.69,2914,1.0,1.0,516,aIEw-1E9ays,
0,0.9992022626731452,False,,5,0,0,0,True,2,775,605.5,436,scripts/ingestion/corpus/aJIunwxx3NI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,16,16,0,0,137.77999999999997,1213,1.0,1.0,213,aJIunwxx3NI,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/aSNQUkuyB18,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,aSNQUkuyB18,
0,0.9805123713597548,False,,5,0,0,0,True,3,419,411,344,scripts/ingestion/corpus/aVqDALcqpII,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,13,13,0,0,89.56,1178,1.0,1.0,221,aVqDALcqpII,
0,0.888175162315237,True,,5,0,0,0,True,3,637,525,471,scripts/ingestion/corpus/a_qokyTjobo,"[""repetition_loop_detected: 'we love our children? If' (count=6)""]",0.45,needs_review,True,0,18,18,0,0,128.59,1637,1.0,1.0,308,a_qokyTjobo,most_paragraphs_outside_300_500_chars
0,0.9476392705470897,False,,5,0,0,0,True,36,603,395.0,178,scripts/ingestion/corpus/ajMAwlKh3YM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,332,332,0,0,1517.3600000000001,14658,1.0,1.0,2661,ajMAwlKh3YM,
1,0.827872941959089,False,,5,0,0,0,True,10,469,399.5,125,scripts/ingestion/corpus/aqSM9LwqWgA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,106,106,0,0,348.46000000000015,3893,1.0,1.0,693,aqSM9LwqWgA,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/aqpjV4cSJBI,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,aqpjV4cSJBI,
26,0.7169035592623046,False,,5,0,0,0,True,10,613,393.0,324,scripts/ingestion/corpus/avCLyAi9DeY,"[""low_speech_interval_coverage_estimate=0.717""]",0.5,needs_review,False,0,95,95,0,0,366.17999999999995,4234,1.0,1.0,735,avCLyAi9DeY,
3,1.0,False,,5,0,0,0,True,3,450,430,259,scripts/ingestion/corpus/b-MkLkpTeVY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,16,16,0,0,65.72,1143,1.0,1.0,216,b-MkLkpTeVY,
0,0.9123396456933416,False,,5,0,0,0,True,2,415,303.0,191,scripts/ingestion/corpus/b6nQnYzo_bY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,7,7,0,0,59.74000000000001,608,1.0,1.0,99,b6nQnYzo_bY,
0,1.0,False,,5,0,0,0,True,7,472,369,136,scripts/ingestion/corpus/bCzjP2UaKRI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,34,34,0,0,225.69,2521,1.0,1.0,444,bCzjP2UaKRI,
0,0.9984643734643734,False,,5,0,0,0,True,7,455,383,267,scripts/ingestion/corpus/bF6kr28QHJc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,58,58,0,0,195.06,2710,1.0,1.0,468,bF6kr28QHJc,
1,0.9576959234253484,False,,5,0,0,0,True,4,438,404.0,40,scripts/ingestion/corpus/bHd9dYS6UiU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,18,18,0,0,112.06000000000002,1292,1.0,1.0,215,bHd9dYS6UiU,
0,1.0,False,,5,0,0,0,True,2,364,230.5,97,scripts/ingestion/corpus/bMGaQ2nUE5Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,10,10,0,0,42.54,463,1.0,1.0,83,bMGaQ2nUE5Y,
0,0.9810027855153204,False,,5,0,0,0,True,4,557,383.5,24,scripts/ingestion/corpus/bSfYcWPgkpI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,176.09,1354,1.0,1.0,251,bSfYcWPgkpI,
1,0.9991872418943853,False,,5,0,0,0,True,9,461,415,9,scripts/ingestion/corpus/bSyewSnu2Ak,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,60,60,0,0,454.87,3343,1.0,1.0,619,bSyewSnu2Ak,
0,0.998095782157479,False,,5,0,0,0,True,1,3425,3425,3425,scripts/ingestion/corpus/bVcY8fIlDa4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,42,42,0,0,314.49,3425,1.0,1.0,587,bVcY8fIlDa4,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,1,471,471,471,scripts/ingestion/corpus/beadZEtxtcs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,6,6,0,0,28.53,471,1.0,1.0,84,beadZEtxtcs,
2,0.699747391233983,False,,5,0,0,0,True,37,533,402,104,scripts/ingestion/corpus/beh0v5Odn6g,"[""low_speech_interval_coverage_estimate=0.700""]",0.5,needs_review,False,0,305,305,0,0,994.4599999999997,14848,1.0,1.0,2658,beh0v5Odn6g,
1,0.9991519674355495,False,,5,0,0,0,True,11,483,388,70,scripts/ingestion/corpus/bh_kjn-1CAY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,82,82,0,0,353.46,4133,1.0,1.0,756,bh_kjn-1CAY,
0,0.9877512291900284,False,,5,0,0,0,True,2,441,371.0,301,scripts/ingestion/corpus/c2oUDKf6ndo,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,114.51,744,1.0,1.0,126,c2oUDKf6ndo,
7,0.9433096446700507,False,,5,0,0,0,True,9,444,399,113,scripts/ingestion/corpus/c32xomNzUIs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,79,79,0,0,232.29,3330,1.0,1.0,601,c32xomNzUIs,
1,0.9840136367824565,False,,5,0,0,0,True,6,428,368.5,277,scripts/ingestion/corpus/cD6Wi47E0hk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,32,32,0,0,213.59,2235,1.0,1.0,385,cD6Wi47E0hk,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/cESK2Fb3Aq0,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,cESK2Fb3Aq0,
1,1.0,False,,5,0,0,0,True,9,509,447,138,scripts/ingestion/corpus/cHAJiF2byzg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,211.66,3672,1.0,1.0,698,cHAJiF2byzg,
0,0.8450342888154326,False,,5,0,0,0,True,4,869,532.0,264,scripts/ingestion/corpus/cI7D2aO34yw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,171.28000000000003,2203,1.0,1.0,380,cI7D2aO34yw,most_paragraphs_outside_300_500_chars
0,0.995935912465807,False,,5,0,0,0,True,9,414,375,122,scripts/ingestion/corpus/c_w5JbP_N90,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,66,66,0,0,254.86,3196,1.0,1.0,651,c_w5JbP_N90,
0,1.0,False,,5,0,0,0,True,3,383,370,352,scripts/ingestion/corpus/co3N4y-RQKQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,27,27,0,0,72.26,1109,1.0,1.0,188,co3N4y-RQKQ,
3,0.9093476039369656,False,,5,0,0,0,True,6,579,378.0,104,scripts/ingestion/corpus/co9vrSiN8ak,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,59,59,0,0,338.15000000000003,2278,1.0,1.0,398,co9vrSiN8ak,
1,0.981632442472397,False,,5,0,0,0,True,2,367,324.5,282,scripts/ingestion/corpus/cqvwOx5baxM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,10,10,0,0,95.13,651,1.0,1.0,132,cqvwOx5baxM,
1,0.8355184743742551,False,,5,0,0,0,True,2,496,349.5,203,scripts/ingestion/corpus/ct7R4Em77NY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,56.080000000000005,701,1.0,1.0,116,ct7R4Em77NY,
0,0.8687232605269083,False,,5,0,0,0,True,7,487,396,246,scripts/ingestion/corpus/cu-Tx7ehQvM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,40,40,0,0,231.47999999999996,2699,1.0,1.0,495,cu-Tx7ehQvM,
2,0.9846619437375336,False,,5,0,0,0,True,5,460,373,181,scripts/ingestion/corpus/cvREfQLxC6k,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,34,34,0,0,143.16,1831,1.0,1.0,314,cvREfQLxC6k,
0,0.9686609686609685,False,,5,0,0,0,True,2,506,424.0,342,scripts/ingestion/corpus/cxgHFX04RtQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,21,21,0,0,54.39999999999999,850,1.0,1.0,160,cxgHFX04RtQ,
0,0.9867511885895404,False,,5,0,0,0,True,9,440,400,378,scripts/ingestion/corpus/cy7L7ru37HE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,40,40,0,0,311.32,3631,1.0,1.0,623,cy7L7ru37HE,
0,0.9992030284917315,False,,5,0,0,0,True,2,607,501.5,396,scripts/ingestion/corpus/cz_i2AsxGv0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,14,14,0,0,100.3,1005,1.0,1.0,175,cz_i2AsxGv0,
0,0.9874410851822049,False,,5,0,0,0,True,10,411,384.5,98,scripts/ingestion/corpus/d0v8RE6i0GM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,59,59,0,0,343.59,3612,1.0,1.0,648,d0v8RE6i0GM,
0,0.9484501347708895,False,,5,0,0,0,True,4,845,517.0,214,scripts/ingestion/corpus/d3pf-MPqRKY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,23,23,0,0,197.04999999999998,2099,1.0,1.0,380,d3pf-MPqRKY,most_paragraphs_outside_300_500_chars
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/dDyJNwNUbJs,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,dDyJNwNUbJs,
0,0.9828009828009827,False,,5,0,0,0,True,1,397,397,397,scripts/ingestion/corpus/dEZ1P72hmLg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,8,8,0,0,32.0,397,1.0,1.0,78,dEZ1P72hmLg,
0,0.08659079663532904,False,,5,0,0,0,True,1,114,114,114,scripts/ingestion/corpus/dQw77H27GMY,"[""low_speech_interval_coverage_estimate=0.087""]",0.5,needs_review,False,0,1,1,0,0,7.0,114,1.0,1.0,21,dQw77H27GMY,most_paragraphs_outside_300_500_chars
30,0.7909217078945219,False,,5,0,0,0,True,17,565,436,120,scripts/ingestion/corpus/dR7olu353VY,"[""low_speech_interval_coverage_estimate=0.791""]",0.5,needs_review,False,0,75,75,0,0,581.28,7351,1.0,1.0,1218,dR7olu353VY,
1,0.9823182711198428,False,,5,0,0,0,True,1,109,109,109,scripts/ingestion/corpus/dYCLRvvEnVA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,1,1,0,0,10.0,109,1.0,1.0,20,dYCLRvvEnVA,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,1,406,406,406,scripts/ingestion/corpus/d_IIBZd-xAQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,5,5,0,0,26.0,406,1.0,1.0,77,d_IIBZd-xAQ,
3,0.9764564444221809,False,,5,0,0,0,True,4,1298,522.5,357,scripts/ingestion/corpus/dd1OcfbBTh4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,30,30,0,0,194.92999999999998,2706,1.0,1.0,467,dd1OcfbBTh4,
0,1.0,False,,5,0,0,0,True,5,399,392,119,scripts/ingestion/corpus/dj9ymEytgS0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,107.61,1685,1.0,1.0,312,dj9ymEytgS0,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/dkV4Dl3jfLs,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,dkV4Dl3jfLs,
0,0.9658250146799765,False,,5,0,0,0,True,8,622,409.5,8,scripts/ingestion/corpus/dqUq_a0DyLs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,31,31,0,0,246.72,3077,1.0,1.0,549,dqUq_a0DyLs,
0,0.9853321829163072,False,,5,0,0,0,True,3,379,360,228,scripts/ingestion/corpus/ds6FM6QEDWM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,10,10,0,0,91.36,971,1.0,1.0,167,ds6FM6QEDWM,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/dwOK83_n6_4,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,dwOK83_n6_4,
0,0.9825003941352674,False,,5,0,0,0,True,1,2481,2481,2481,scripts/ingestion/corpus/ehkqJ54DIC0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,32,32,0,0,249.28000000000003,2481,1.0,1.0,427,ehkqJ54DIC0,most_paragraphs_outside_300_500_chars
1,0.8028897994392926,False,,5,0,0,0,True,1,544,544,544,scripts/ingestion/corpus/esrYgY--owE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,6,6,0,0,37.23,544,1.0,1.0,97,esrYgY--owE,most_paragraphs_outside_300_500_chars
8,0.9978364344439636,False,,5,0,0,0,True,9,473,400,74,scripts/ingestion/corpus/eumRL5DfFzM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,55,55,0,0,230.6,3343,1.0,1.0,586,eumRL5DfFzM,
0,0.9055681531872007,False,,5,0,0,0,True,6,460,428.0,202,scripts/ingestion/corpus/f-IpkGOOzYU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,26,26,0,0,179.70999999999998,2342,1.0,1.0,436,f-IpkGOOzYU,
4,0.861911623439001,False,,5,0,0,0,True,4,520,417.0,358,scripts/ingestion/corpus/f8iC_C6rop0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,36,36,0,0,143.56,1718,1.0,1.0,312,f8iC_C6rop0,
0,0.9976140350877193,False,,5,0,0,0,True,2,1335,706.0,77,scripts/ingestion/corpus/fYLwmDCmJ0A,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,16,16,0,0,142.16,1414,1.0,1.0,235,fYLwmDCmJ0A,most_paragraphs_outside_300_500_chars
1,0.9637806551703563,False,,5,0,0,0,True,5,651,372,363,scripts/ingestion/corpus/fYhbxU61wuI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,33,33,0,0,161.52,2154,1.0,1.0,401,fYhbxU61wuI,
0,0.9303540336622169,False,,5,0,0,0,True,6,516,422.5,371,scripts/ingestion/corpus/fdPQxZsPAwI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,36,36,0,0,160.29999999999998,2600,1.0,1.0,474,fdPQxZsPAwI,
0,0.8762810527178815,False,,5,0,0,0,True,2,2182,1457.5,733,scripts/ingestion/corpus/ffhDTzE4nDU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,46,46,0,0,213.76000000000002,2917,1.0,1.0,564,ffhDTzE4nDU,most_paragraphs_outside_300_500_chars
0,0.9164816185541573,False,,5,0,0,0,True,3,438,421,37,scripts/ingestion/corpus/fiABnex9O6Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,15,15,0,0,74.28999999999999,900,1.0,1.0,141,fiABnex9O6Y,
0,0.867895641306046,False,,5,0,0,0,True,3,2642,556,435,scripts/ingestion/corpus/fj2_d2lNGVk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,67,67,0,0,277.77000000000004,3637,1.0,1.0,658,fj2_d2lNGVk,most_paragraphs_outside_300_500_chars
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/fjekLTmR3ms,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,fjekLTmR3ms,
0,0.9831252109348633,False,,5,0,0,0,True,8,441,404.0,170,scripts/ingestion/corpus/ftFDBaH7RFg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,52,52,0,0,262.17,3020,1.0,1.0,528,ftFDBaH7RFg,
0,0.995935912465807,False,,5,0,0,0,True,9,414,375,122,scripts/ingestion/corpus/fuTnlIafdLY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,66,66,0,0,254.86,3196,1.0,1.0,651,fuTnlIafdLY,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/fzfhimnVghE,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,fzfhimnVghE,
0,0.9767216294859359,False,,5,0,0,0,True,2,408,249.0,90,scripts/ingestion/corpus/g1tezETHrfY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,9,9,0,0,50.349999999999994,500,1.0,1.0,79,g1tezETHrfY,
5,0.9665738161559889,False,,5,0,0,0,True,6,388,364.0,353,scripts/ingestion/corpus/gLXqxcsF1dw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,32,32,0,0,187.38000000000002,2219,1.0,1.0,387,gLXqxcsF1dw,
4,1.0,False,,5,0,0,0,True,3,388,358,148,scripts/ingestion/corpus/gMrOMT4mfno,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,10,10,0,0,79.03,898,1.0,1.0,140,gMrOMT4mfno,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/gPkOSEdG0OA,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,gPkOSEdG0OA,
3,1.0,True,,5,0,0,0,True,7,478,406,154,scripts/ingestion/corpus/gQiIwfA3mlk,"[""repetition_loop_detected: 'that you are open to' (count=6)""]",0.45,needs_review,True,0,35,35,0,0,266.62,2649,1.0,1.0,467,gQiIwfA3mlk,
0,1.0,False,,5,0,0,0,True,1,618,618,618,scripts/ingestion/corpus/gQv87W3mAu8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,15,15,0,0,34.58,618,1.0,1.0,120,gQv87W3mAu8,most_paragraphs_outside_300_500_chars
0,0.9886611817501869,False,,5,0,0,0,True,3,391,374,365,scripts/ingestion/corpus/gRaAmM9ehzI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,330.46,1134,1.0,1.0,209,gRaAmM9ehzI,
0,0.997001414427157,False,,5,0,0,0,True,6,484,386.0,172,scripts/ingestion/corpus/glXpHbwhQA4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,43,43,0,0,176.22,2289,1.0,1.0,394,glXpHbwhQA4,
0,0.7644362969752521,False,,5,0,0,0,True,1,563,563,563,scripts/ingestion/corpus/gqN5tl1Kwpg,"[""low_speech_interval_coverage_estimate=0.764""]",0.5,needs_review,False,0,8,8,0,0,33.36,563,1.0,1.0,98,gqN5tl1Kwpg,most_paragraphs_outside_300_500_chars
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/h1YFNFOogEM,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,h1YFNFOogEM,
0,0.9600651996740016,False,,5,0,0,0,True,3,501,431,408,scripts/ingestion/corpus/h5Cvb_ZXnJc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,19,19,0,0,94.24,1344,1.0,1.0,237,h5Cvb_ZXnJc,
3,0.9490573884114221,False,,5,0,0,0,True,8,583,408.5,229,scripts/ingestion/corpus/h5XzWxcWrtU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,42,42,0,0,273.85999999999996,3359,1.0,1.0,622,h5XzWxcWrtU,
0,1.0,False,,5,0,0,0,True,1,132,132,132,scripts/ingestion/corpus/h8DQ0GlvD8I,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,2,2,0,0,12.34,132,1.0,1.0,22,h8DQ0GlvD8I,most_paragraphs_outside_300_500_chars
0,0.9314374880580856,False,,5,0,0,0,True,4,1585,596.5,376,scripts/ingestion/corpus/h9S9Hh4aBN8,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,34,34,0,0,292.49,3160,1.0,1.0,570,h9S9Hh4aBN8,
1,0.8509803921568628,False,,5,0,0,0,True,1,1127,1127,1127,scripts/ingestion/corpus/hF3NZH-UX0Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,19,19,0,0,82.46000000000001,1127,1.0,1.0,205,hF3NZH-UX0Y,most_paragraphs_outside_300_500_chars
1,0.9469111625422822,False,,5,0,0,0,True,3,1519,371,364,scripts/ingestion/corpus/hLg4WPG4ehE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,531.88,2258,1.0,1.0,417,hLg4WPG4ehE,
2,0.9998970292951654,False,,5,0,0,0,True,7,440,401,300,scripts/ingestion/corpus/hPALIQJXMFg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,65,65,0,0,194.20999999999998,2739,1.0,1.0,496,hPALIQJXMFg,
0,0.9498837428517563,False,,5,0,0,0,True,6,1500,539.5,369,scripts/ingestion/corpus/hcNDrMy6gCE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,44,44,0,0,302.30999999999995,3972,1.0,1.0,714,hcNDrMy6gCE,most_paragraphs_outside_300_500_chars
0,0.4963608504117985,False,,5,0,0,0,True,1,26,26,26,scripts/ingestion/corpus/hfOFmTBWTSQ,"[""low_speech_interval_coverage_estimate=0.496""]",0.5,needs_review,False,0,1,1,0,0,51.83,26,1.0,1.0,6,hfOFmTBWTSQ,most_paragraphs_outside_300_500_chars
0,0.9801364365971109,False,,5,0,0,0,True,9,593,405,253,scripts/ingestion/corpus/hh61tFdyX8c,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,49,49,0,0,341.95000000000005,3753,1.0,1.0,677,hh61tFdyX8c,
0,0.9965375737368557,False,,5,0,0,0,True,3,411,397,166,scripts/ingestion/corpus/hqre34QIMZg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,18,18,0,0,77.71000000000001,978,1.0,1.0,164,hqre34QIMZg,
2,0.9883155224749468,False,,5,0,0,0,True,12,567,372.5,8,scripts/ingestion/corpus/hwNlLB1sze0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,46,46,0,0,475.35999999999996,4542,1.0,1.0,835,hwNlLB1sze0,
